qid,seq_no,docno,rank,score
187,47,2336903,13,0.390479
187,47,932532,14,0.394107
187,47,20475183,15,0.260562
187,47,5583008,16,0.917494
187,47,48932198,17,0.775704
187,47,35981916,18,0.636628
187,47,45487379,19,0.675748
187,47,6386814,20,1.479244
187,48,39681327,1,0.588843
187,48,44225499,2,0.503244
187,48,1724617,3,0.474617
187,48,12319895,4,0.585485
187,48,32403779,5,0.502915
187,48,1194886,6,1.128536
187,48,3424781,7,0.248614
187,48,14547147,8,0.333708
187,48,10582830,9,0.336006
187,48,3699685,10,0.706627
187,48,31815960,11,0.257491
187,48,4393502,12,0.912097
187,48,2336903,13,0.390479
187,48,932532,14,0.394107
187,48,20475183,15,0.260562
187,48,5583008,16,0.917494
187,48,48932198,17,0.775704
187,48,35981916,18,0.636628
187,48,45487379,19,0.675748
187,48,6386814,20,1.479244
187,49,39681327,1,0.588843
187,49,44225499,2,0.503244
187,49,1724617,3,0.474617
187,49,12319895,4,0.585485
187,49,32403779,5,0.502915
187,49,1194886,6,1.128536
187,49,3424781,7,0.248614
187,49,14547147,8,0.333708
187,49,10582830,9,0.336006
187,49,3699685,10,0.706627
187,49,31815960,11,0.257491
187,49,4393502,12,0.912097
187,49,2336903,13,0.390479
187,49,932532,14,0.394107
187,49,20475183,15,0.260562
187,49,5583008,16,0.917494
187,49,48932198,17,0.775704
187,49,35981916,18,0.636628
187,49,45487379,19,0.675748
187,49,6386814,20,1.479244
187,50,39681327,1,0.588843
187,50,44225499,2,0.503244
187,50,1724617,3,0.474617
187,50,12319895,4,0.585485
187,50,32403779,5,0.502915
187,50,1194886,6,1.128536
187,50,3424781,7,0.248614
187,50,14547147,8,0.333708
187,50,10582830,9,0.336006
187,50,3699685,10,0.706627
187,50,31815960,11,0.257491
187,50,4393502,12,0.912097
187,50,2336903,13,0.390479
187,50,932532,14,0.394107
187,50,20475183,15,0.260562
187,50,5583008,16,0.917494
187,50,48932198,17,0.775704
187,50,35981916,18,0.636628
187,50,45487379,19,0.675748
187,50,6386814,20,1.479244
187,51,39681327,1,0.588843
187,51,44225499,2,0.503244
187,51,1724617,3,0.474617
187,51,12319895,4,0.585485
187,51,32403779,5,0.502915
187,51,1194886,6,1.128536
187,51,3424781,7,0.248614
187,51,14547147,8,0.333708
187,51,10582830,9,0.336006
187,51,3699685,10,0.706627
187,51,31815960,11,0.257491
187,51,4393502,12,0.912097
187,51,2336903,13,0.390479
187,51,932532,14,0.394107
187,51,20475183,15,0.260562
187,51,5583008,16,0.917494
187,51,48932198,17,0.775704
187,51,35981916,18,0.636628
187,51,45487379,19,0.675748
187,51,6386814,20,1.479244
187,52,39681327,1,0.588843
187,52,44225499,2,0.503244
187,52,1724617,3,0.474617
187,52,12319895,4,0.585485
187,52,32403779,5,0.502915
187,52,1194886,6,1.128536
187,52,3424781,7,0.248614
187,52,14547147,8,0.333708
187,52,10582830,9,0.336006
187,52,3699685,10,0.706627
187,52,31815960,11,0.257491
187,52,4393502,12,0.912097
187,52,2336903,13,0.390479
187,52,932532,14,0.394107
187,52,20475183,15,0.260562
187,52,5583008,16,0.917494
187,52,48932198,17,0.775704
187,52,35981916,18,0.636628
187,52,45487379,19,0.675748
187,52,6386814,20,1.479244
187,53,39681327,1,0.588843
187,53,44225499,2,0.503244
187,53,1724617,3,0.474617
187,53,12319895,4,0.585485
187,53,32403779,5,0.502915
187,53,1194886,6,1.128536
187,53,3424781,7,0.248614
187,53,14547147,8,0.333708
187,53,10582830,9,0.336006
187,53,3699685,10,0.706627
187,53,31815960,11,0.257491
187,53,4393502,12,0.912097
187,53,2336903,13,0.390479
187,53,932532,14,0.394107
187,53,20475183,15,0.260562
187,53,5583008,16,0.917494
187,53,48932198,17,0.775704
187,53,35981916,18,0.636628
187,53,45487379,19,0.675748
187,53,6386814,20,1.479244
187,54,39681327,1,0.588843
187,54,44225499,2,0.503244
187,54,1724617,3,0.474617
187,54,12319895,4,0.585485
187,54,32403779,5,0.502915
187,54,1194886,6,1.128536
187,54,3424781,7,0.248614
187,54,14547147,8,0.333708
187,54,10582830,9,0.336006
187,54,3699685,10,0.706627
187,54,31815960,11,0.257491
187,54,4393502,12,0.912097
187,54,2336903,13,0.390479
187,54,932532,14,0.394107
187,54,20475183,15,0.260562
187,54,5583008,16,0.917494
187,54,48932198,17,0.775704
187,54,35981916,18,0.636628
187,54,45487379,19,0.675748
187,54,6386814,20,1.479244
187,55,39681327,1,0.588843
187,55,44225499,2,0.503244
187,55,1724617,3,0.474617
187,55,12319895,4,0.585485
187,55,32403779,5,0.502915
187,55,1194886,6,1.128536
187,55,3424781,7,0.248614
187,55,14547147,8,0.333708
187,55,10582830,9,0.336006
187,55,3699685,10,0.706627
187,55,31815960,11,0.257491
187,55,4393502,12,0.912097
187,55,2336903,13,0.390479
187,55,932532,14,0.394107
187,55,20475183,15,0.260562
187,55,5583008,16,0.917494
187,55,48932198,17,0.775704
187,55,35981916,18,0.636628
187,55,45487379,19,0.675748
187,55,6386814,20,1.479244
187,56,39681327,1,0.588843
187,56,44225499,2,0.503244
187,56,1724617,3,0.474617
187,56,12319895,4,0.585485
187,56,32403779,5,0.502915
187,56,1194886,6,1.128536
187,56,3424781,7,0.248614
187,56,14547147,8,0.333708
187,56,10582830,9,0.336006
187,56,3699685,10,0.706627
187,56,31815960,11,0.257491
187,56,4393502,12,0.912097
187,56,2336903,13,0.390479
187,56,932532,14,0.394107
187,56,20475183,15,0.260562
187,56,5583008,16,0.917494
187,56,48932198,17,0.775704
187,56,35981916,18,0.636628
187,56,45487379,19,0.675748
187,56,6386814,20,1.479244
187,57,39681327,1,0.588843
187,57,44225499,2,0.503244
187,57,1724617,3,0.474617
187,57,12319895,4,0.585485
187,57,32403779,5,0.502915
187,57,1194886,6,1.128536
187,57,3424781,7,0.248614
187,57,14547147,8,0.333708
187,57,10582830,9,0.336006
187,57,3699685,10,0.706627
187,57,31815960,11,0.257491
187,57,4393502,12,0.912097
187,57,2336903,13,0.390479
187,57,932532,14,0.394107
187,57,20475183,15,0.260562
187,57,5583008,16,0.917494
187,57,48932198,17,0.775704
187,57,35981916,18,0.636628
187,57,45487379,19,0.675748
187,57,6386814,20,1.479244
187,58,39681327,1,0.588843
187,58,44225499,2,0.503244
187,58,1724617,3,0.474617
187,58,12319895,4,0.585485
187,58,32403779,5,0.502915
187,58,1194886,6,1.128536
187,58,3424781,7,0.248614
187,58,14547147,8,0.333708
187,58,10582830,9,0.336006
187,58,3699685,10,0.706627
187,58,31815960,11,0.257491
187,58,4393502,12,0.912097
187,58,2336903,13,0.390479
187,58,932532,14,0.394107
187,58,20475183,15,0.260562
187,58,5583008,16,0.917494
187,58,48932198,17,0.775704
187,58,35981916,18,0.636628
187,58,45487379,19,0.675748
187,58,6386814,20,1.479244
187,59,39681327,1,0.588843
187,59,44225499,2,0.503244
187,59,1724617,3,0.474617
187,59,12319895,4,0.585485
187,59,32403779,5,0.502915
187,59,1194886,6,1.128536
187,59,3424781,7,0.248614
187,59,14547147,8,0.333708
187,59,10582830,9,0.336006
187,59,3699685,10,0.706627
187,59,31815960,11,0.257491
187,59,4393502,12,0.912097
187,59,2336903,13,0.390479
187,59,932532,14,0.394107
187,59,20475183,15,0.260562
187,59,5583008,16,0.917494
187,59,48932198,17,0.775704
187,59,35981916,18,0.636628
187,59,45487379,19,0.675748
187,59,6386814,20,1.479244
187,60,39681327,1,0.588843
187,60,44225499,2,0.503244
187,60,1724617,3,0.474617
187,60,12319895,4,0.585485
187,60,32403779,5,0.502915
187,60,1194886,6,1.128536
187,60,3424781,7,0.248614
187,60,14547147,8,0.333708
187,60,10582830,9,0.336006
187,60,3699685,10,0.706627
187,60,31815960,11,0.257491
187,60,4393502,12,0.912097
187,60,2336903,13,0.390479
187,60,932532,14,0.394107
187,60,20475183,15,0.260562
187,60,5583008,16,0.917494
187,60,48932198,17,0.775704
187,60,35981916,18,0.636628
187,60,45487379,19,0.675748
187,60,6386814,20,1.479244
187,61,39681327,1,0.588843
187,61,44225499,2,0.503244
187,61,1724617,3,0.474617
187,61,12319895,4,0.585485
187,61,32403779,5,0.502915
187,61,1194886,6,1.128536
187,61,3424781,7,0.248614
187,61,14547147,8,0.333708
187,61,10582830,9,0.336006
187,61,3699685,10,0.706627
187,61,31815960,11,0.257491
187,61,4393502,12,0.912097
187,61,2336903,13,0.390479
187,61,932532,14,0.394107
187,61,20475183,15,0.260562
187,61,5583008,16,0.917494
187,61,48932198,17,0.775704
187,61,35981916,18,0.636628
187,61,45487379,19,0.675748
187,61,6386814,20,1.479244
187,62,39681327,1,0.588843
187,62,44225499,2,0.503244
187,62,1724617,3,0.474617
187,62,12319895,4,0.585485
187,62,32403779,5,0.502915
187,62,1194886,6,1.128536
187,62,3424781,7,0.248614
187,62,14547147,8,0.333708
187,62,10582830,9,0.336006
187,62,3699685,10,0.706627
187,62,31815960,11,0.257491
187,62,4393502,12,0.912097
187,62,2336903,13,0.390479
187,62,932532,14,0.394107
187,62,20475183,15,0.260562
187,62,5583008,16,0.917494
187,62,48932198,17,0.775704
187,62,35981916,18,0.636628
187,62,45487379,19,0.675748
187,62,6386814,20,1.479244
187,63,39681327,1,0.588843
187,63,44225499,2,0.503244
187,63,1724617,3,0.474617
187,63,12319895,4,0.585485
187,63,32403779,5,0.502915
187,63,1194886,6,1.128536
187,63,3424781,7,0.248614
187,63,14547147,8,0.333708
187,63,10582830,9,0.336006
187,63,3699685,10,0.706627
187,63,31815960,11,0.257491
187,63,4393502,12,0.912097
187,63,2336903,13,0.390479
187,63,932532,14,0.394107
187,63,20475183,15,0.260562
187,63,5583008,16,0.917494
187,63,48932198,17,0.775704
187,63,35981916,18,0.636628
187,63,45487379,19,0.675748
187,63,6386814,20,1.479244
187,64,39681327,1,0.588843
187,64,44225499,2,0.503244
187,64,1724617,3,0.474617
187,64,12319895,4,0.585485
187,64,32403779,5,0.502915
187,64,1194886,6,1.128536
187,64,3424781,7,0.248614
187,64,14547147,8,0.333708
187,64,10582830,9,0.336006
187,64,3699685,10,0.706627
187,64,31815960,11,0.257491
187,64,4393502,12,0.912097
187,64,2336903,13,0.390479
187,64,932532,14,0.394107
187,64,20475183,15,0.260562
187,64,5583008,16,0.917494
187,64,48932198,17,0.775704
187,64,35981916,18,0.636628
187,64,45487379,19,0.675748
187,64,6386814,20,1.479244
187,65,39681327,1,0.588843
187,65,44225499,2,0.503244
187,65,1724617,3,0.474617
187,65,12319895,4,0.585485
187,65,32403779,5,0.502915
187,65,1194886,6,1.128536
187,65,3424781,7,0.248614
187,65,14547147,8,0.333708
187,65,10582830,9,0.336006
187,65,3699685,10,0.706627
187,65,31815960,11,0.257491
187,65,4393502,12,0.912097
187,65,2336903,13,0.390479
187,65,932532,14,0.394107
187,65,20475183,15,0.260562
187,65,5583008,16,0.917494
187,65,48932198,17,0.775704
187,65,35981916,18,0.636628
187,65,45487379,19,0.675748
187,65,6386814,20,1.479244
187,66,39681327,1,0.588843
187,66,44225499,2,0.503244
187,66,1724617,3,0.474617
187,66,12319895,4,0.585485
187,66,32403779,5,0.502915
187,66,1194886,6,1.128536
187,66,3424781,7,0.248614
187,66,14547147,8,0.333708
187,66,10582830,9,0.336006
187,66,3699685,10,0.706627
187,66,31815960,11,0.257491
187,66,4393502,12,0.912097
187,66,2336903,13,0.390479
187,66,932532,14,0.394107
187,66,20475183,15,0.260562
187,66,5583008,16,0.917494
187,66,48932198,17,0.775704
187,66,35981916,18,0.636628
187,66,45487379,19,0.675748
187,66,6386814,20,1.479244
187,67,39681327,1,0.588843
187,67,44225499,2,0.503244
187,67,1724617,3,0.474617
187,67,12319895,4,0.585485
187,67,32403779,5,0.502915
187,67,1194886,6,1.128536
187,67,3424781,7,0.248614
187,67,14547147,8,0.333708
187,67,10582830,9,0.336006
187,67,3699685,10,0.706627
187,67,31815960,11,0.257491
187,67,4393502,12,0.912097
187,67,2336903,13,0.390479
187,67,932532,14,0.394107
187,67,20475183,15,0.260562
187,67,5583008,16,0.917494
187,67,48932198,17,0.775704
187,67,35981916,18,0.636628
187,67,45487379,19,0.675748
187,67,6386814,20,1.479244
187,68,39681327,1,0.588843
187,68,44225499,2,0.503244
187,68,1724617,3,0.474617
187,68,12319895,4,0.585485
187,68,32403779,5,0.502915
187,68,1194886,6,1.128536
187,68,3424781,7,0.248614
187,68,14547147,8,0.333708
187,68,10582830,9,0.336006
187,68,3699685,10,0.706627
187,68,31815960,11,0.257491
187,68,4393502,12,0.912097
187,68,2336903,13,0.390479
187,68,932532,14,0.394107
187,68,20475183,15,0.260562
187,68,5583008,16,0.917494
187,68,48932198,17,0.775704
187,68,35981916,18,0.636628
187,68,45487379,19,0.675748
187,68,6386814,20,1.479244
187,69,39681327,1,0.588843
187,69,44225499,2,0.503244
187,69,1724617,3,0.474617
187,69,12319895,4,0.585485
187,69,32403779,5,0.502915
187,69,1194886,6,1.128536
187,69,3424781,7,0.248614
187,69,14547147,8,0.333708
187,69,10582830,9,0.336006
187,69,3699685,10,0.706627
187,69,31815960,11,0.257491
187,69,4393502,12,0.912097
187,69,2336903,13,0.390479
187,69,932532,14,0.394107
187,69,20475183,15,0.260562
187,69,5583008,16,0.917494
187,69,48932198,17,0.775704
187,69,35981916,18,0.636628
187,69,45487379,19,0.675748
187,69,6386814,20,1.479244
187,70,39681327,1,0.588843
187,70,44225499,2,0.503244
187,70,1724617,3,0.474617
187,70,12319895,4,0.585485
187,70,32403779,5,0.502915
187,70,1194886,6,1.128536
187,70,3424781,7,0.248614
187,70,14547147,8,0.333708
187,70,10582830,9,0.336006
187,70,3699685,10,0.706627
187,70,31815960,11,0.257491
187,70,4393502,12,0.912097
187,70,2336903,13,0.390479
187,70,932532,14,0.394107
187,70,20475183,15,0.260562
187,70,5583008,16,0.917494
187,70,48932198,17,0.775704
187,70,35981916,18,0.636628
187,70,45487379,19,0.675748
187,70,6386814,20,1.479244
187,71,39681327,1,0.588843
187,71,44225499,2,0.503244
187,71,1724617,3,0.474617
187,71,12319895,4,0.585485
187,71,32403779,5,0.502915
187,71,1194886,6,1.128536
187,71,3424781,7,0.248614
187,71,14547147,8,0.333708
187,71,10582830,9,0.336006
187,71,3699685,10,0.706627
187,71,31815960,11,0.257491
187,71,4393502,12,0.912097
187,71,2336903,13,0.390479
187,71,932532,14,0.394107
187,71,20475183,15,0.260562
187,71,5583008,16,0.917494
187,71,48932198,17,0.775704
187,71,35981916,18,0.636628
187,71,45487379,19,0.675748
187,71,6386814,20,1.479244
187,72,39681327,1,0.588843
187,72,44225499,2,0.503244
187,72,1724617,3,0.474617
187,72,12319895,4,0.585485
187,72,32403779,5,0.502915
187,72,1194886,6,1.128536
187,72,3424781,7,0.248614
187,72,14547147,8,0.333708
187,72,10582830,9,0.336006
187,72,3699685,10,0.706627
187,72,31815960,11,0.257491
187,72,4393502,12,0.912097
187,72,2336903,13,0.390479
187,72,932532,14,0.394107
187,72,20475183,15,0.260562
187,72,5583008,16,0.917494
187,72,48932198,17,0.775704
187,72,35981916,18,0.636628
187,72,45487379,19,0.675748
187,72,6386814,20,1.479244
187,73,39681327,1,0.588843
187,73,44225499,2,0.503244
187,73,1724617,3,0.474617
187,73,12319895,4,0.585485
187,73,32403779,5,0.502915
187,73,1194886,6,1.128536
187,73,3424781,7,0.248614
187,73,14547147,8,0.333708
187,73,10582830,9,0.336006
187,73,3699685,10,0.706627
187,73,31815960,11,0.257491
187,73,4393502,12,0.912097
187,73,2336903,13,0.390479
187,73,932532,14,0.394107
187,73,20475183,15,0.260562
187,73,5583008,16,0.917494
187,73,48932198,17,0.775704
187,73,35981916,18,0.636628
187,73,45487379,19,0.675748
187,73,6386814,20,1.479244
187,74,39681327,1,0.588843
187,74,44225499,2,0.503244
187,74,1724617,3,0.474617
187,74,12319895,4,0.585485
187,74,32403779,5,0.502915
187,74,1194886,6,1.128536
187,74,3424781,7,0.248614
187,74,14547147,8,0.333708
187,74,10582830,9,0.336006
187,74,3699685,10,0.706627
187,74,31815960,11,0.257491
187,74,4393502,12,0.912097
187,74,2336903,13,0.390479
187,74,932532,14,0.394107
187,74,20475183,15,0.260562
187,74,5583008,16,0.917494
187,74,48932198,17,0.775704
187,74,35981916,18,0.636628
187,74,45487379,19,0.675748
187,74,6386814,20,1.479244
187,75,39681327,1,0.588843
187,75,44225499,2,0.503244
187,75,1724617,3,0.474617
187,75,12319895,4,0.585485
187,75,32403779,5,0.502915
187,75,1194886,6,1.128536
187,75,3424781,7,0.248614
187,75,14547147,8,0.333708
187,75,10582830,9,0.336006
187,75,3699685,10,0.706627
187,75,31815960,11,0.257491
187,75,4393502,12,0.912097
187,75,2336903,13,0.390479
187,75,932532,14,0.394107
187,75,20475183,15,0.260562
187,75,5583008,16,0.917494
187,75,48932198,17,0.775704
187,75,35981916,18,0.636628
187,75,45487379,19,0.675748
187,75,6386814,20,1.479244
187,76,39681327,1,0.588843
187,76,44225499,2,0.503244
187,76,1724617,3,0.474617
187,76,12319895,4,0.585485
187,76,32403779,5,0.502915
187,76,1194886,6,1.128536
187,76,3424781,7,0.248614
187,76,14547147,8,0.333708
187,76,10582830,9,0.336006
187,76,3699685,10,0.706627
187,76,31815960,11,0.257491
187,76,4393502,12,0.912097
187,76,2336903,13,0.390479
187,76,932532,14,0.394107
187,76,20475183,15,0.260562
187,76,5583008,16,0.917494
187,76,48932198,17,0.775704
187,76,35981916,18,0.636628
187,76,45487379,19,0.675748
187,76,6386814,20,1.479244
187,77,39681327,1,0.588843
187,77,44225499,2,0.503244
187,77,1724617,3,0.474617
187,77,12319895,4,0.585485
187,77,32403779,5,0.502915
187,77,1194886,6,1.128536
187,77,3424781,7,0.248614
187,77,14547147,8,0.333708
187,77,10582830,9,0.336006
187,77,3699685,10,0.706627
187,77,31815960,11,0.257491
187,77,4393502,12,0.912097
187,77,2336903,13,0.390479
187,77,932532,14,0.394107
187,77,20475183,15,0.260562
187,77,5583008,16,0.917494
187,77,48932198,17,0.775704
187,77,35981916,18,0.636628
187,77,45487379,19,0.675748
187,77,6386814,20,1.479244
187,78,39681327,1,0.588843
187,78,44225499,2,0.503244
187,78,1724617,3,0.474617
187,78,12319895,4,0.585485
187,78,32403779,5,0.502915
187,78,1194886,6,1.128536
187,78,3424781,7,0.248614
187,78,14547147,8,0.333708
187,78,10582830,9,0.336006
187,78,3699685,10,0.706627
187,78,31815960,11,0.257491
187,78,4393502,12,0.912097
187,78,2336903,13,0.390479
187,78,932532,14,0.394107
187,78,20475183,15,0.260562
187,78,5583008,16,0.917494
187,78,48932198,17,0.775704
187,78,35981916,18,0.636628
187,78,45487379,19,0.675748
187,78,6386814,20,1.479244
187,79,39681327,1,0.588843
187,79,44225499,2,0.503244
187,79,1724617,3,0.474617
187,79,12319895,4,0.585485
187,79,32403779,5,0.502915
187,79,1194886,6,1.128536
187,79,3424781,7,0.248614
187,79,14547147,8,0.333708
187,79,10582830,9,0.336006
187,79,3699685,10,0.706627
187,79,31815960,11,0.257491
187,79,4393502,12,0.912097
187,79,2336903,13,0.390479
187,79,932532,14,0.394107
187,79,20475183,15,0.260562
187,79,5583008,16,0.917494
187,79,48932198,17,0.775704
187,79,35981916,18,0.636628
187,79,45487379,19,0.675748
187,79,6386814,20,1.479244
187,80,39681327,1,0.588843
187,80,44225499,2,0.503244
187,80,1724617,3,0.474617
187,80,12319895,4,0.585485
187,80,32403779,5,0.502915
187,80,1194886,6,1.128536
187,80,3424781,7,0.248614
187,80,14547147,8,0.333708
187,80,10582830,9,0.336006
187,80,3699685,10,0.706627
187,80,31815960,11,0.257491
187,80,4393502,12,0.912097
187,80,2336903,13,0.390479
187,80,932532,14,0.394107
187,80,20475183,15,0.260562
187,80,5583008,16,0.917494
187,80,48932198,17,0.775704
187,80,35981916,18,0.636628
187,80,45487379,19,0.675748
187,80,6386814,20,1.479244
187,81,39681327,1,0.588843
187,81,44225499,2,0.503244
187,81,1724617,3,0.474617
187,81,12319895,4,0.585485
187,81,32403779,5,0.502915
187,81,1194886,6,1.128536
187,81,3424781,7,0.248614
187,81,14547147,8,0.333708
187,81,10582830,9,0.336006
187,81,3699685,10,0.706627
187,81,31815960,11,0.257491
187,81,4393502,12,0.912097
187,81,2336903,13,0.390479
187,81,932532,14,0.394107
187,81,20475183,15,0.260562
187,81,5583008,16,0.917494
187,81,48932198,17,0.775704
187,81,35981916,18,0.636628
187,81,45487379,19,0.675748
187,81,6386814,20,1.479244
187,82,39681327,1,0.588843
187,82,44225499,2,0.503244
187,82,1724617,3,0.474617
187,82,12319895,4,0.585485
187,82,32403779,5,0.502915
187,82,1194886,6,1.128536
187,82,3424781,7,0.248614
187,82,14547147,8,0.333708
187,82,10582830,9,0.336006
187,82,3699685,10,0.706627
187,82,31815960,11,0.257491
187,82,4393502,12,0.912097
187,82,2336903,13,0.390479
187,82,932532,14,0.394107
187,82,20475183,15,0.260562
187,82,5583008,16,0.917494
187,82,48932198,17,0.775704
187,82,35981916,18,0.636628
187,82,45487379,19,0.675748
187,82,6386814,20,1.479244
187,83,39681327,1,0.588843
187,83,44225499,2,0.503244
187,83,1724617,3,0.474617
187,83,12319895,4,0.585485
187,83,32403779,5,0.502915
187,83,1194886,6,1.128536
187,83,3424781,7,0.248614
187,83,14547147,8,0.333708
187,83,10582830,9,0.336006
187,83,3699685,10,0.706627
187,83,31815960,11,0.257491
187,83,4393502,12,0.912097
187,83,2336903,13,0.390479
187,83,932532,14,0.394107
187,83,20475183,15,0.260562
187,83,5583008,16,0.917494
187,83,48932198,17,0.775704
187,83,35981916,18,0.636628
187,83,45487379,19,0.675748
187,83,6386814,20,1.479244
187,84,39681327,1,0.588843
187,84,44225499,2,0.503244
187,84,1724617,3,0.474617
187,84,12319895,4,0.585485
187,84,32403779,5,0.502915
187,84,1194886,6,1.128536
187,84,3424781,7,0.248614
